[Thu May 11 15:30:32.147706 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147711 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147715 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147718 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147721 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147725 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.150073 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.150097 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.150102 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.150105 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.150109 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812494 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812544 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:49.812549 2017] [:error] [pid 5121] [client 129.2.180.170:56562] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
