split/DCIM/105_VIRB/VIRB0014_000.MP4,158,4.0 4.0 1.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0014_001.MP4,159,2.0 3.0 2.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0014_003.MP4,161,2.0 4.0 3.0
split/DCIM/105_VIRB/VIRB0014_004.MP4,162,3.0 3.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0014_006.MP4,164,3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0014_008.MP4,166,4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_009.MP4,167,4.0 4.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0014_010.MP4,168,3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_011.MP4,169,4.0 3.0 5.0
split/DCIM/105_VIRB/VIRB0014_012.MP4,170,5.0 5.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_013.MP4,171,4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_014.MP4,172,4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_015.MP4,173,4.0 4.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_016.MP4,174,4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_017.MP4,175,4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0014_018.MP4,176,4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0014_019.MP4,177,4.0
split/DCIM/105_VIRB/VIRB0014_020.MP4,178,4.0 4.0
split/DCIM/105_VIRB/VIRB0014_021.MP4,179,4.0 4.0 3.0
split/DCIM/105_VIRB/VIRB0015_001.MP4,236,4.0
split/DCIM/105_VIRB/VIRB0015_002.MP4,237,4.0 4.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0015_003.MP4,238,3.0 4.0
split/DCIM/105_VIRB/VIRB0016_000.MP4,180,3.0 3.0
split/DCIM/105_VIRB/VIRB0016_001.MP4,181,3.0
split/DCIM/105_VIRB/VIRB0016_002.MP4,182,3.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0016_003.MP4,183,3.0 3.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0016_004.MP4,184,3.0 3.0 4.0 4.0 2.0 2.0
split/DCIM/105_VIRB/VIRB0017_000.MP4,321,4.0
split/DCIM/105_VIRB/VIRB0017_001.MP4,322,4.0
split/DCIM/105_VIRB/VIRB0017_002.MP4,323,4.0 3.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0017_003.MP4,324,4.0
split/DCIM/105_VIRB/VIRB0017_004.MP4,325,4.0 4.0 3.0 3.0
