,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
16278,21083,0,0,0,1,0,0,0,0,0,0,1
16279,21084,0,0,0,1,0,0,0,0,0,0,1
16280,21085,0,0,0,0,1,0,0,0,0,4,5
16281,21086,0,1,0,0,1,0,0,1,0,4,7
16282,21087,0,0,0,0,1,0,0,0,0,4,5
16283,21088,0,0,0,0,1,0,1,0,0,4,6
16284,21092,0,0,0,1,1,0,0,0,0,0,2
16285,21093,0,0,0,0,1,0,0,0,0,0,1
16286,21095,0,0,2,1,0,0,0,0,0,1,4
16287,21096,0,0,0,1,0,0,0,0,0,0,1
16288,21097,0,0,0,1,0,0,0,0,0,0,1
16289,21098,0,0,2,1,0,0,0,0,0,1,4
16290,21099,0,0,0,0,0,0,0,0,0,1,1
16291,21100,1,2,3,1,3,1,0,2,0,6,19
16292,21101,1,1,1,1,3,1,1,2,0,6,17
16293,21102,0,0,1,0,0,0,0,0,0,1,2
16294,21103,0,0,2,1,0,0,0,0,0,1,4
16295,21104,0,0,1,0,1,0,0,0,0,1,3
16296,21105,0,0,2,1,0,0,0,0,0,1,4
16297,21106,0,1,0,0,0,0,0,1,0,0,2
16298,21107,0,1,0,0,0,0,0,0,0,0,1
16299,21108,0,1,0,0,0,1,0,1,0,0,3
16300,21109,0,0,1,1,0,0,0,1,0,5,8
16301,21111,1,1,1,0,0,0,0,0,0,1,4
16302,21112,0,1,1,0,0,0,0,0,0,1,3
16303,21113,0,1,0,0,1,1,0,0,0,0,3
16304,21114,0,0,0,1,0,2,0,0,0,1,4
16305,21115,0,0,0,0,0,1,0,0,0,0,1
16306,21116,0,0,0,1,0,2,0,0,0,0,3
16307,21117,0,0,1,0,0,0,0,0,0,2,3
16308,21118,0,0,1,0,0,0,0,0,0,2,3
16309,21119,0,0,1,2,0,0,0,0,0,3,6
16310,21120,0,4,0,0,1,0,1,0,0,4,10
16311,21121,0,4,1,0,1,0,1,0,0,4,11
16312,21122,0,1,0,0,0,1,1,0,0,3,6
16313,21123,0,1,0,0,0,0,1,0,0,2,4
16314,21124,0,2,0,0,0,0,0,0,0,3,5
16315,21125,0,1,0,0,0,1,0,1,1,3,7
16316,21126,0,0,0,0,0,0,0,1,1,2,4
16317,21127,0,0,0,0,0,0,0,2,1,2,5
16318,21128,0,0,0,0,0,0,0,2,0,1,3
16319,21129,0,0,0,0,0,0,0,3,0,1,4
16320,21130,0,0,0,0,0,0,0,2,0,3,5
16321,21131,0,0,0,0,0,0,0,2,0,2,4
16322,21132,0,0,0,0,0,0,0,2,0,0,2
16323,21133,0,3,0,3,10,0,0,25,7,0,48
16324,21134,1,1,0,0,8,0,0,13,5,5,33
16325,21135,0,0,0,0,0,0,0,0,1,2,3
16326,21136,0,0,0,0,0,0,0,0,2,1,3
16327,21137,0,0,2,0,0,0,0,0,1,2,5
16328,21138,0,0,0,0,0,0,0,0,1,2,3
16329,21139,0,1,0,0,0,0,0,0,0,1,2
16330,21140,0,1,0,0,0,0,0,0,0,1,2
16331,21141,0,0,0,0,0,0,0,0,0,2,2
16332,21142,0,0,2,0,0,1,0,0,1,3,7
16333,21143,0,0,0,0,1,0,0,0,0,2,3
16334,21144,0,0,0,1,1,0,0,0,1,2,5
16335,21145,0,0,0,0,0,0,0,0,1,2,3
16336,21146,0,0,0,0,0,0,0,0,0,1,1
16337,21147,0,0,0,0,0,0,1,0,1,2,4
16338,21148,0,0,0,0,1,0,0,0,0,1,2
16339,21149,2,0,1,0,0,1,0,0,1,3,8
16340,21150,0,0,0,0,0,1,0,0,1,3,5
16341,21151,0,0,2,0,0,1,0,0,2,2,7
16342,21152,0,1,0,0,0,1,0,0,1,2,5
16343,21153,1,0,1,0,0,0,0,0,0,2,4
16344,21154,0,0,0,0,0,0,0,0,0,1,1
16345,21155,0,0,0,0,1,1,0,0,1,2,5
16346,21156,1,0,1,0,0,1,0,0,0,2,5
16347,21157,0,1,0,1,0,1,1,0,1,2,7
16348,21158,0,0,0,0,0,2,1,0,0,1,4
16349,21159,0,0,0,0,0,1,0,0,0,1,2
16350,21160,0,1,2,1,0,0,0,0,0,1,5
16351,21161,0,0,1,0,0,0,0,1,0,0,2
16352,21163,0,0,0,1,1,0,0,0,0,0,2
16353,21164,0,2,0,0,0,0,0,0,0,8,10
16354,21165,0,0,0,0,0,0,0,0,0,2,2
16355,21166,0,1,0,0,0,0,0,0,0,2,3
16356,21167,0,3,0,0,0,0,0,0,0,8,11
16357,21168,0,1,1,0,0,0,0,0,0,0,2
16358,21169,0,0,1,0,1,0,0,0,0,2,4
16359,21170,0,0,0,0,0,0,0,0,0,2,2
16360,21171,0,0,0,1,0,0,0,0,0,2,3
16361,21172,0,0,1,0,1,0,0,0,0,2,4
16362,21175,0,0,0,0,0,0,0,1,0,0,1
16363,21187,0,0,0,1,0,0,0,1,0,4,6
16364,21188,0,0,0,1,1,0,0,1,0,4,7
16365,21189,0,0,0,1,0,0,0,1,0,4,6
16366,21190,0,0,0,0,0,0,0,1,0,0,1
16367,21191,1,1,1,1,3,1,1,2,0,6,17
16368,21192,0,1,0,1,0,0,0,1,0,0,3
16369,21193,0,1,0,0,0,0,0,0,0,0,1
16370,21195,0,0,0,0,0,0,0,0,0,1,1
16371,21197,0,0,0,0,0,0,0,1,0,0,1
16372,21198,0,0,0,0,1,0,0,1,0,0,2
16373,21199,0,0,0,0,1,1,0,1,0,0,3
16374,21200,0,0,0,0,1,0,0,1,0,0,2
16375,21201,0,0,0,0,0,0,0,3,0,4,7
16376,21202,1,0,0,0,1,0,0,5,0,4,11
16377,21203,0,0,0,0,0,0,0,2,0,4,6
16378,21204,0,0,0,0,0,0,0,2,0,4,6
16379,21205,0,2,0,0,0,0,0,0,0,0,2
16380,21206,0,1,0,0,0,0,0,0,0,0,1
16381,21207,0,1,0,0,0,0,0,0,0,0,1
16382,21208,0,0,0,0,0,0,0,0,0,5,5
16383,21209,0,0,0,0,0,1,0,3,0,4,8
16384,21210,0,0,0,0,0,0,0,6,0,4,10
16385,21212,2,2,0,2,1,0,0,13,6,7,33
16386,21213,0,0,0,0,2,0,0,7,1,1,11
16387,21214,1,0,0,1,5,0,0,8,3,0,18
16388,21215,0,0,0,0,3,0,0,10,3,0,16
16389,21216,0,2,2,5,15,0,0,18,5,0,47
16390,21217,0,1,1,0,12,0,0,7,4,2,27
16391,21218,0,0,0,0,1,0,0,3,2,3,9
16392,21219,0,4,2,1,3,0,1,1,1,3,16
16393,21220,0,0,0,0,0,0,1,0,0,0,1
16394,21221,0,0,0,0,0,0,1,0,0,0,1
16395,21222,0,1,0,0,0,0,2,1,1,1,6
16396,21223,0,0,0,0,0,0,2,1,1,1,5
16397,21224,0,0,0,0,0,0,2,5,1,2,10
16398,21225,0,0,0,0,1,0,0,5,2,2,10
16399,21226,0,0,0,0,0,0,0,5,0,1,6
16400,21228,0,1,0,0,0,0,0,0,0,1,2
16401,21229,0,1,0,0,0,1,0,1,0,1,4
16402,21230,0,1,0,0,0,0,0,0,0,1,2
16403,21232,0,0,1,0,0,0,0,0,1,0,2
16404,21233,0,0,1,0,1,0,0,0,1,0,3
16405,21235,0,0,0,0,1,0,0,0,0,0,1
16406,21236,0,0,1,0,0,0,0,0,0,0,1
16407,21238,0,0,1,0,0,0,0,0,0,0,1
16408,21244,0,1,0,0,0,1,0,0,0,0,2
16409,21245,0,1,1,0,1,1,0,0,1,0,5
16410,21246,0,0,0,1,2,2,0,0,1,0,6
16411,21247,0,0,0,2,2,1,0,0,1,0,6
16412,21248,1,5,4,8,2,1,0,0,1,1,23
16413,21249,0,0,0,0,0,1,0,0,1,0,2
16414,21250,0,0,0,1,0,1,0,0,1,0,3
16415,21251,0,0,0,1,0,0,0,0,0,0,1
16416,21253,0,0,1,1,0,0,0,0,0,0,2
16417,21255,0,1,0,0,0,0,0,0,0,0,1
16418,21256,0,1,0,1,1,1,0,0,1,0,5
16419,21258,1,0,0,0,0,1,0,0,0,1,3
16420,21259,0,0,1,0,0,0,0,0,0,0,1
16421,21260,0,0,1,0,0,0,0,0,0,0,1
16422,21261,1,0,0,0,0,0,0,0,0,1,2
16423,21262,1,1,1,0,0,0,1,0,0,2,6
16424,21270,0,0,0,0,0,0,0,0,0,2,2
16425,21271,0,0,0,0,0,0,0,0,0,2,2
16426,21272,0,0,0,0,0,0,0,0,0,2,2
16427,21273,0,0,0,0,0,0,0,0,0,2,2
16428,21274,0,1,0,0,0,0,0,0,0,0,1
16429,21277,0,0,0,2,1,0,0,0,0,0,3
16430,21278,0,0,2,1,0,0,0,0,0,3,6
16431,21279,0,0,1,0,0,0,0,0,0,0,1
16432,21280,0,0,1,0,0,0,0,0,0,0,1
16433,21281,0,3,1,0,1,0,0,0,0,9,14
16434,21282,0,0,0,0,0,0,0,0,0,2,2
16435,21283,0,0,0,0,0,0,0,0,0,2,2
16436,21287,0,2,0,0,0,0,0,0,0,6,8
16437,21289,0,0,0,0,1,0,0,0,0,0,1
16438,21290,0,0,0,0,1,0,0,0,0,0,1
16439,21291,0,0,0,0,1,0,0,0,0,0,1
16440,21294,0,1,0,0,1,0,0,0,0,0,2
16441,21295,0,1,0,0,0,0,0,0,0,0,1
16442,21296,0,1,0,0,0,0,0,0,0,0,1
16443,21297,0,1,0,0,0,0,0,0,0,0,1
16444,21298,0,1,0,0,0,0,0,0,0,0,1
16445,21299,0,2,0,0,3,1,0,3,2,0,11
16446,21300,0,0,0,0,0,0,0,2,0,0,2
16447,21302,0,1,1,0,1,1,1,0,2,1,8
16448,21303,0,0,0,0,0,0,0,0,2,1,3
16449,21304,0,0,0,0,0,0,0,0,3,1,4
16450,21305,0,0,2,0,1,0,1,1,3,1,9
16451,21306,0,0,1,0,0,0,0,1,1,1,4
16452,21307,0,0,0,0,0,0,0,0,1,1,2
16453,21308,0,0,0,0,0,0,0,0,1,1,2
16454,21309,0,0,0,0,0,0,0,0,1,1,2
16455,21310,0,0,0,0,1,0,0,1,1,1,4
16456,21311,0,1,0,0,1,0,0,0,2,1,5
16457,21312,0,1,0,1,1,0,0,1,3,3,10
16458,21314,0,0,1,0,0,0,0,0,0,0,1
16459,21315,0,0,0,0,0,0,0,1,0,0,1
16460,21316,0,0,1,0,0,0,0,0,0,0,1
16461,21317,0,1,0,0,0,0,0,0,0,0,1
16462,21318,0,1,0,0,0,0,0,0,0,0,1
16463,21319,0,0,0,0,1,0,0,0,0,0,1
16464,21320,0,0,0,0,0,0,0,1,0,0,1
16465,21322,0,0,0,0,1,0,0,0,0,0,1
16466,21327,0,0,0,0,0,0,0,0,0,1,1
16467,21329,0,0,1,0,0,0,0,0,0,4,5
16468,21330,0,0,0,0,0,0,0,0,0,1,1
16469,21332,0,0,0,0,0,0,0,0,0,1,1
16470,21334,0,0,0,0,0,1,0,0,0,0,1
16471,21335,0,0,1,1,0,1,0,0,0,1,4
16472,21336,0,0,0,0,0,1,0,0,0,0,1
16473,21337,0,0,1,0,0,0,0,0,0,0,1
16474,21338,0,0,0,0,0,1,0,0,1,0,2
16475,21339,0,0,0,0,1,0,0,0,1,1,3
16476,21340,0,0,1,0,0,0,0,0,1,0,2
16477,21341,0,0,2,1,1,0,0,0,2,2,8
16478,21342,0,0,2,0,0,0,0,0,1,2,5
16479,21343,0,0,0,0,1,1,0,0,1,0,3
16480,21344,0,0,0,0,0,0,0,0,0,0,0
16481,21345,0,0,0,1,0,0,0,0,1,1,3
16482,21346,0,0,0,1,1,0,0,0,1,1,4
16483,21348,0,0,0,0,0,0,0,0,1,0,1
16484,21349,0,0,0,0,0,0,0,0,1,0,1
16485,21350,0,1,0,0,0,0,0,0,5,4,10
16486,21351,0,0,0,1,0,0,0,0,3,3,7
16487,21352,0,1,0,1,0,0,0,0,4,4,10
16488,21353,0,1,0,1,0,0,0,0,6,2,10
16489,21354,0,1,0,1,0,0,0,0,2,2,6
16490,21355,0,1,0,1,0,0,0,0,0,1,3
16491,21356,0,1,0,1,0,0,0,1,0,1,4
16492,21357,0,0,0,1,1,0,0,1,1,2,6
16493,21358,0,1,0,0,0,0,0,0,0,0,1
16494,21359,0,1,0,0,0,0,0,1,1,3,6
16495,21360,0,0,0,0,1,1,0,0,2,2,6
16496,21361,0,0,0,0,0,0,0,0,1,2,3
16497,21362,0,0,0,0,0,0,0,0,1,1,2
16498,21363,0,0,0,1,1,0,0,0,1,1,4
16499,21364,0,0,0,0,0,0,0,1,0,0,1
16500,21365,0,0,1,2,0,0,0,0,0,0,3
16501,21368,0,3,0,0,0,0,0,0,0,6,9
16502,21369,1,1,3,0,0,1,0,0,1,2,9
16503,21370,0,0,0,0,0,0,0,0,0,2,2
16504,21371,0,0,4,0,2,1,0,0,0,7,14
16505,21372,0,0,1,1,1,0,0,0,0,3,6
16506,21373,0,0,0,0,0,0,0,0,0,1,1
16507,21374,0,0,0,0,0,0,0,0,0,1,1
16508,21377,0,1,0,1,1,0,0,0,0,0,3
16509,21378,0,0,0,0,0,0,0,0,0,2,2
16510,21379,0,0,0,0,0,0,1,0,0,1,2
16511,21380,0,0,0,0,0,0,1,0,0,1,2
16512,21381,0,0,0,0,0,0,2,0,0,1,3
16513,21382,0,0,0,0,0,0,1,0,0,1,2
16514,21383,0,0,0,0,0,0,0,0,0,1,1
16515,21384,0,0,1,0,0,0,1,0,0,0,2
16516,21386,0,0,0,0,1,0,0,0,0,0,1
16517,21387,0,0,2,0,2,0,0,1,0,2,7
16518,21388,0,0,0,0,1,0,0,0,0,0,1
16519,21392,0,0,8,1,1,2,0,0,2,9,23
16520,21393,0,0,5,2,3,0,0,0,11,20,41
16521,21394,0,0,3,0,0,0,0,0,2,7,12
16522,21395,0,2,0,0,0,0,1,0,0,5,8
16523,21396,0,1,0,0,0,0,1,0,0,5,7
16524,21397,0,1,0,0,2,0,1,2,2,5,13
16525,21398,0,0,0,0,0,0,0,0,0,5,5
16526,21399,0,0,2,4,3,0,0,0,10,19,38
16527,21400,0,0,0,0,0,0,0,0,0,5,5
16528,21401,0,0,1,1,0,0,0,0,0,0,2
16529,21402,0,0,0,0,1,0,0,0,0,0,1
16530,21403,0,0,0,2,2,0,0,0,1,3,8
16531,21404,0,0,0,0,1,0,0,0,0,0,1
16532,21405,0,1,2,0,0,0,0,0,1,3,7
16533,21406,0,2,3,0,0,0,0,0,1,3,9
16534,21407,0,2,1,2,1,0,0,0,1,3,10
16535,21411,0,1,0,1,0,0,0,0,0,3,5
16536,21414,0,0,0,0,1,0,0,0,0,0,1
16537,21415,0,0,0,0,1,0,0,2,0,0,3
16538,21416,0,0,0,0,1,0,0,0,0,0,1
16539,21418,0,0,0,0,1,0,0,0,0,0,1
16540,21419,0,0,1,0,0,0,0,0,1,2,4
16541,21420,1,1,1,0,0,0,0,0,1,2,6
16542,21421,1,1,0,0,0,0,0,0,1,2,5
16543,21422,1,1,0,0,0,0,0,0,1,2,5
16544,21423,1,3,3,2,1,1,0,1,1,6,19
16545,21424,0,2,1,0,0,1,0,1,1,6,12
16546,21425,0,2,3,1,1,2,0,2,1,6,18
16547,21426,0,0,0,1,2,0,0,0,0,0,3
16548,21427,2,1,0,1,1,2,0,0,1,2,10
16549,21428,0,2,1,0,0,0,0,1,0,2,6
16550,21429,1,1,1,2,1,0,0,0,1,2,9
16551,21430,0,0,0,0,2,0,0,0,0,0,2
16552,21431,0,0,0,1,0,0,0,0,0,0,1
16553,21432,0,0,0,1,0,0,0,0,0,0,1
16554,21433,0,1,0,1,0,0,0,0,0,0,2
16555,21434,0,1,0,0,2,0,0,0,0,0,3
16556,21440,0,0,2,0,0,0,0,0,0,1,3
16557,21441,0,1,3,2,0,0,0,0,0,3,9
16558,21442,0,0,1,0,0,0,0,0,0,0,1
16559,21443,0,0,1,1,1,0,0,0,0,6,9
16560,21444,0,0,0,1,3,1,0,0,0,6,11
16561,21445,0,0,6,1,0,0,0,0,0,3,10
16562,21446,0,0,0,0,0,0,0,0,0,3,3
16563,21449,0,0,1,0,0,0,0,3,1,3,8
16564,21450,0,1,2,0,1,0,0,0,0,1,5
16565,21451,1,1,7,0,3,0,0,0,0,1,13
16566,21452,0,0,0,0,0,0,0,0,0,1,1
16567,21453,0,0,0,0,0,0,0,0,0,1,1
16568,21454,0,2,1,1,2,0,0,0,2,3,11
16569,21456,0,0,0,0,1,0,0,0,1,3,5
16570,21458,0,0,0,0,1,0,0,0,0,0,1
16571,21459,0,0,1,0,0,0,0,0,0,4,5
16572,21462,0,2,0,0,0,0,0,0,1,2,5
16573,21464,0,0,0,0,0,0,0,0,1,1,2
16574,21465,0,0,0,0,1,0,0,1,0,0,2
16575,21466,0,1,0,0,0,0,0,2,0,0,3
16576,21467,0,0,0,0,0,0,0,1,0,0,1
16577,21468,0,0,0,0,0,0,0,1,0,0,1
16578,21469,0,1,0,1,1,0,0,0,0,0,3
16579,21470,0,1,0,1,0,0,0,0,0,0,2
16580,21471,0,1,0,1,0,0,0,0,0,0,2
16581,21478,0,1,4,1,6,1,0,0,0,5,18
16582,21479,0,0,0,0,0,0,0,0,0,4,4
16583,21480,0,0,0,0,0,0,0,0,0,4,4
16584,21481,0,0,0,0,0,0,0,0,0,4,4
16585,21482,0,0,0,0,0,1,0,0,0,0,1
16586,21483,0,0,0,0,0,0,0,0,0,2,2
16587,21484,0,1,0,0,0,0,0,0,0,0,1
16588,21486,0,1,0,0,0,0,0,0,0,0,1
16589,21489,0,0,2,0,0,0,0,0,0,2,4
16590,21490,0,0,1,0,1,0,0,0,0,0,2
16591,21492,0,0,2,0,0,0,0,0,0,3,5
16592,21493,0,0,0,0,0,0,0,0,0,2,2
16593,21494,0,0,1,0,0,0,0,0,0,2,3
16594,21495,0,1,1,0,0,0,0,0,0,3,5
16595,21496,0,0,2,0,0,0,0,0,0,3,5
16596,21497,0,1,2,1,0,0,0,0,2,3,9
16597,21499,0,0,3,0,1,0,0,0,0,2,6
16598,21500,0,0,1,0,0,0,0,0,1,2,4
16599,21503,0,0,1,0,0,0,0,0,1,0,2
16600,21504,0,0,0,1,0,0,0,0,0,0,1
16601,21505,0,0,0,1,0,0,1,0,0,2,4
16602,21506,0,0,0,1,0,0,0,0,0,0,1
16603,21513,0,0,1,0,0,0,0,0,0,0,1
16604,21514,0,0,1,1,2,0,0,0,0,3,7
16605,21516,0,1,0,0,1,0,0,0,1,2,5
16606,21517,0,4,0,0,1,0,0,0,1,2,8
16607,21518,0,1,1,0,1,0,0,0,1,2,6
16608,21519,0,0,2,0,0,1,0,0,1,3,7
16609,21520,0,0,0,0,0,0,0,1,1,2,4
16610,21521,0,0,2,0,0,1,0,0,1,3,7
16611,21522,0,0,0,0,0,0,0,0,1,2,3
16612,21523,0,0,0,0,0,1,0,0,1,2,4
16613,21524,0,0,0,0,0,0,0,0,1,2,3
16614,21525,0,0,0,0,0,0,0,0,1,2,3
16615,21526,0,0,0,0,0,0,0,0,1,2,3
16616,21527,0,0,0,0,0,0,0,0,1,2,3
16617,21528,0,0,0,0,0,0,0,0,1,2,3
16618,21529,0,0,0,0,0,0,0,0,1,2,3
16619,21530,0,0,0,0,0,0,0,0,1,3,4
16620,21531,0,0,0,0,0,0,0,0,1,2,3
16621,21532,0,1,0,0,0,0,0,0,0,0,1
16622,21534,0,0,0,0,0,2,0,0,1,3,6
16623,21535,0,0,1,0,0,0,0,0,0,0,1
16624,21536,0,0,1,0,0,0,0,0,1,3,5
16625,21537,2,0,2,0,0,0,0,0,0,0,4
16626,21538,0,0,0,0,0,0,0,0,1,1,2
16627,21539,0,0,0,0,0,0,0,0,2,2,4
16628,21540,0,0,1,0,0,0,0,0,3,2,6
16629,21541,0,0,0,0,0,2,0,0,2,2,6
16630,21543,0,1,0,1,0,0,0,3,2,5,12
16631,21544,0,0,0,0,0,1,0,1,0,4,6
16632,21546,0,0,0,1,0,0,0,0,0,0,1
16633,21547,0,0,0,1,0,0,1,0,0,0,2
16634,21550,0,2,0,1,0,2,0,1,0,1,7
16635,21551,0,0,0,0,0,0,0,1,0,0,1
16636,21552,0,0,0,0,1,0,1,2,0,0,4
16637,21553,0,1,0,0,0,0,0,0,0,5,6
16638,21554,0,1,0,0,0,0,0,0,0,2,3
16639,21555,0,0,0,0,0,0,0,1,0,0,1
16640,21556,0,0,0,0,0,0,0,1,0,0,1
16641,21557,0,1,0,1,0,0,0,1,0,0,3
16642,21558,0,1,0,0,0,0,0,1,1,0,3
16643,21559,0,1,0,0,1,1,0,1,2,1,7
16644,21560,0,1,0,0,0,0,0,0,1,3,5
16645,21561,0,2,0,0,0,0,0,0,1,3,6
16646,21562,0,1,0,0,0,0,0,0,0,0,1
16647,21564,0,0,0,0,0,0,0,0,1,3,4
16648,21565,0,2,0,0,0,0,0,1,1,0,4
16649,21568,0,0,1,0,0,0,0,0,0,2,3
16650,21571,0,0,0,0,0,0,0,1,0,0,1
16651,21572,0,0,0,0,0,0,0,0,0,0,0
16652,21574,0,2,2,0,2,0,0,0,0,0,6
16653,21575,0,0,0,0,1,0,0,0,0,2,3
16654,21576,0,0,1,0,0,0,0,0,0,0,1
16655,21578,0,0,0,0,0,0,1,0,0,0,1
16656,21579,0,0,0,0,0,0,1,0,0,0,1
16657,21580,0,0,0,0,0,0,1,0,0,0,1
16658,21581,0,0,0,0,0,0,1,0,0,0,1
16659,21584,0,0,1,0,0,0,0,0,0,0,1
16660,21587,0,4,0,0,0,0,0,0,0,9,13
16661,21588,0,3,0,0,0,0,0,0,0,2,5
16662,21589,0,2,0,0,0,0,0,0,0,2,4
16663,21592,0,0,2,0,1,0,0,0,0,1,4
16664,21593,0,1,0,0,0,0,0,0,0,0,1
16665,21594,0,1,0,0,0,0,0,1,0,0,2
16666,21595,0,1,0,0,0,0,0,1,0,0,2
16667,21596,0,0,0,1,0,0,0,0,0,0,1
16668,21597,0,1,0,0,0,0,0,0,12,1,14
16669,21598,0,4,0,0,0,1,3,0,3,1,12
16670,21599,0,4,0,0,1,0,0,0,0,1,6
16671,21600,0,3,3,1,3,0,0,0,4,10,24
16672,21601,0,0,0,0,0,0,0,0,3,4,7
16673,21602,1,1,0,0,0,0,0,0,2,6,10
16674,21603,0,0,0,0,0,0,0,0,2,5,7
16675,21604,0,0,0,0,0,0,0,0,2,4,6
16676,21605,0,1,1,1,0,0,0,0,2,12,17
16677,21606,3,0,1,3,1,0,0,0,5,6,19
16678,21607,0,0,0,0,0,0,0,0,0,1,1
16679,21609,0,0,0,0,0,1,0,0,0,3,4
16680,21610,0,6,1,1,0,0,0,1,9,2,20
16681,21611,0,2,0,3,0,0,1,0,2,8,16
16682,21612,0,0,0,0,0,0,0,0,0,3,3
16683,21613,0,0,0,0,0,1,0,1,0,1,3
16684,21614,0,0,0,0,0,0,0,0,0,1,1
16685,21615,0,0,0,0,0,1,0,0,0,1,2
16686,21616,0,0,0,0,0,0,0,0,1,1,2
16687,21617,0,0,0,0,0,0,0,0,2,3,5
16688,21618,0,1,0,0,0,0,2,0,2,3,8
16689,21619,0,1,0,0,0,0,0,0,1,0,2
16690,21620,0,1,0,0,0,0,0,0,1,0,2
16691,21621,0,1,0,0,0,0,0,0,2,3,6
16692,21622,0,1,0,0,0,0,0,0,1,2,4
16693,21623,0,0,1,0,0,0,0,1,1,1,4
16694,21624,0,1,1,0,0,0,0,0,1,3,6
16695,21625,0,4,0,0,0,1,4,2,3,9,23
16696,21626,0,0,0,0,1,0,2,1,0,0,4
16697,21627,0,0,0,0,1,0,1,2,0,0,4
16698,21628,0,0,0,0,2,0,0,2,0,0,4
16699,21629,0,0,0,0,1,0,2,2,0,0,5
16700,21630,0,1,0,0,0,1,2,4,2,2,12
16701,21631,0,1,2,0,6,1,0,8,2,3,23
16702,21632,0,0,0,0,11,0,0,8,3,2,24
16703,21633,0,2,0,2,9,0,0,10,8,1,32
16704,21634,0,1,1,1,10,0,0,4,7,0,24
16705,21635,0,2,0,1,5,0,0,9,5,0,22
16706,21636,0,1,1,3,10,0,0,12,4,0,31
16707,21637,0,2,1,2,13,0,0,8,4,0,30
16708,21638,0,1,0,1,19,0,1,9,2,3,36
16709,21639,0,2,1,0,12,0,2,8,2,3,30
16710,21640,1,1,0,1,0,1,0,5,1,2,12
16711,21641,0,1,0,3,0,0,0,0,1,3,8
16712,21642,0,2,0,2,0,0,0,2,1,3,10
16713,21643,0,1,1,2,0,0,0,0,1,4,9
16714,21644,0,2,1,2,0,0,0,0,1,4,10
16715,21646,0,1,0,0,0,0,0,0,0,0,1
16716,21654,0,1,0,0,0,0,0,0,0,0,1
16717,21659,0,0,3,1,5,0,0,0,0,0,9
16718,21661,0,0,0,0,0,0,0,0,0,4,4
16719,21664,0,1,0,0,0,0,0,0,0,0,1
16720,21665,0,0,0,1,0,0,0,0,0,4,5
16721,21666,0,1,0,0,0,0,0,0,0,1,2
16722,21669,0,1,1,0,1,0,0,1,0,2,6
16723,21670,1,2,0,1,1,0,0,1,0,2,8
16724,21671,0,1,2,0,3,2,0,2,0,2,12
16725,21672,0,0,2,1,0,0,0,1,0,3,7
16726,21673,0,0,1,1,0,0,0,1,0,2,5
16727,21674,0,0,0,0,0,0,0,1,0,0,1
16728,21677,0,0,1,0,0,0,0,0,0,0,1
16729,21678,0,0,0,0,0,0,0,0,0,2,2
16730,21679,0,0,0,0,0,0,0,0,3,2,5
16731,21680,0,0,0,0,0,0,0,0,5,0,5
16732,21681,0,0,0,0,0,0,0,0,3,1,4
16733,21682,0,0,0,0,0,0,0,0,1,1,2
16734,21683,0,0,0,0,0,0,0,0,0,2,2
16735,21688,0,1,0,0,0,0,0,1,0,1,3
16736,21691,1,0,0,0,1,1,0,0,0,2,5
16737,21692,1,3,1,0,0,1,0,0,0,7,13
16738,21694,1,2,0,0,0,2,0,0,2,0,7
16739,21695,0,2,0,0,0,1,0,0,0,4,7
16740,21696,0,2,1,1,0,1,0,0,0,7,12
16741,21697,0,0,0,1,0,1,0,0,0,1,3
16742,21698,0,0,1,1,0,2,0,0,0,1,5
16743,21699,0,0,1,0,0,1,0,0,0,1,3
16744,21700,0,0,1,0,0,1,0,0,0,1,3
16745,21701,0,0,0,0,0,0,0,0,0,1,1
16746,21702,0,0,0,0,0,1,0,0,0,1,2
16747,21703,0,0,0,0,0,0,0,0,0,1,1
16748,21704,0,0,0,0,0,0,0,0,0,1,1
16749,21705,0,0,0,0,0,0,0,0,0,1,1
16750,21706,0,0,0,0,0,0,0,0,0,1,1
16751,21707,0,2,0,0,0,0,0,0,0,1,3
16752,21708,0,2,0,0,0,0,0,0,0,1,3
16753,21709,0,2,0,0,1,0,0,0,0,1,4
16754,21710,0,1,1,0,1,0,0,0,0,1,4
16755,21711,0,0,0,1,0,0,0,0,0,1,2
16756,21712,0,1,0,0,1,0,0,0,0,1,3
16757,21713,0,0,0,0,0,0,0,0,0,2,2
16758,21714,1,0,0,0,0,0,0,0,0,4,5
16759,21715,0,1,0,0,0,0,0,0,0,0,1
16760,21716,1,1,0,2,2,0,1,5,1,4,17
16761,21717,0,1,0,1,2,1,0,2,0,1,8
16762,21718,0,2,1,0,0,0,0,1,0,0,4
16763,21719,0,1,1,0,1,1,7,2,0,0,13
16764,21720,0,1,1,0,0,1,0,1,0,0,4
16765,21721,0,1,1,1,0,0,0,0,1,2,6
16766,21722,0,0,0,1,0,0,0,0,0,2,3
16767,21723,0,4,0,0,0,1,0,1,0,15,21
16768,21724,0,0,0,0,0,0,0,1,1,1,3
16769,21725,0,0,0,1,1,0,0,0,0,1,3
16770,21726,0,1,0,0,0,0,0,0,1,0,2
16771,21727,0,0,0,0,0,0,0,0,0,2,2
16772,21728,0,0,0,0,0,0,0,0,2,3,5
16773,21729,0,0,0,0,0,0,0,0,1,1,2
16774,21730,0,0,0,0,0,0,0,0,0,2,2
16775,21731,0,0,0,0,0,0,0,0,1,1,2
