index_seg,ftr_name_d_btw_cntr_SgAsEd,ud_bridge_SgAsEd,ud_btw_cntr_SgAsEd
19239,196979.479738,,270879.918519
19240,216546.039306,,133604.931019
19241,174816.506878,,170148.196037
19242,238703.012166,,77552.7238964
19243,212814.630175,,96909.1370116
19244,260305.951914,,150128.924446
19245,208305.387852,,192064.791845
19246,208317.387852,,271280.522139
19247,184180.268996,,77420.0482944
19248,242024.091276,,340128.571853
19249,75452.0917227,,114766.003297
19250,46249.281223,,37365.968008
19251,153332.1697,,68491.4017887
19252,634318.732518,,1166032.31723
19253,115010.148082,,56662.8490289
19254,4171.61613863,,308.901933674
19255,44681.7400133,,57530.7389237
19256,155321.228538,,161128.834241
19257,300129.146999,,291869.151118
19258,1356785.46781,,2297823.83929
19259,114999.560976,,163930.390868
19260,729318.273721,,1371056.85629
19261,51094.4148757,,118140.311978
19262,442242.043587,,30285.1026495
19263,4876896.32741,,7873011.99524
19264,573752.6073,,327202.350611
19265,1279838.09378,,624363.745731
19266,1278496.64927,,246311.739388
19267,1023112.22024,,398889.791538
19268,1386475.38903,,495511.376829
19269,2740179.85476,,783141.349766
19270,368661.148882,,57548.7361514
19271,304739.630899,,233202.850415
19272,55713.8684907,,74548.308571
19273,34456.2724205,,105196.065361
19274,90176.1409112,,79129.6227771
19275,689542.778021,,437956.245445
19276,169218.196736,,294809.727513
19277,499316.066426,,366580.127315
19278,79956.7419956,,29727.708316
19279,124111.490191,,92625.6488503
19280,148974.581678,,175294.525374
19281,301435.560423,,158577.899153
19282,162215.453375,,135034.894475
19283,400438.389916,,118092.130014
19284,202934.735485,,3055336.12154
19285,333141.106541,,225062.564616
19286,418322.835307,,179419.218034
19287,94756.5150506,,13712.1594411
19288,90930.3032642,,51223.0709624
19289,164409.231035,,107842.679197
19290,83501.5047822,,5691.5811372
19291,102251.325085,,73340.4657319
19292,203468.440251,,28881.6424583
19293,200582.510689,,63403.8763176
19294,2879.92956242,,7663.1590567
19295,710386.861821,,2787814.16428
19296,310670.176866,,67853.5984439
19297,63889.6891977,,13283.9274
19298,134851.917775,,144416.23149
19299,74980.3401224,,38388.7146818
19300,127887.247824,,111324.51845
19301,30389.3717294,,113459.749537
19302,794516.036444,,366950.347059
19303,134095.993767,,65654.891328
19304,50782.0,1.0,50850.0
19305,723326.165673,,26915.7991787
19306,273996.966734,,76645.0774286
19307,353585.170804,,56324.6110652
19308,71003.2427153,,81189.6408646
19309,51715.0995424,,23012.2692621
19310,680721.756468,,431822.245172
19311,3062695.84161,,1292804.10678
19312,154488.747257,,546879.855249
19313,756379.2138,,67225.8859048
19314,694335.664845,,517204.341725
19315,36121.5818173,,40246.8557942
19316,72481.4698148,,867821.919806
19317,4687665.56604,,7153414.78424
19318,1718172.28746,,1385078.40432
19319,659274.810586,,202095.984876
19320,786083.811117,,764693.400804
19321,511618.339013,,168813.173543
19322,578647.744443,,246487.301956
19323,1552440.08916,,1047047.02098
19324,430134.135296,,357108.090294
19325,615090.910503,,680798.571788
19326,408764.810247,,482135.975049
19327,696030.250887,,516324.494824
19328,2011651.19726,,1738521.07067
19329,1285121.03554,,1184457.20917
19330,63346.4577258,,61142.0155138
19331,108960.684663,,37108.3278986
19332,79699.0224497,,66137.101223
19333,151001.064699,,138820.306941
19334,1109667.79741,,143133.288
19335,3163349.70661,,171330.080626
19336,75434.9430546,,188350.215068
19337,3170442.17961,,432209.627648
19338,47815.519935,,239348.418616
19339,421801.743781,,180604.310788
19340,451835.152541,,449499.113566
19341,74392.5723204,,23911.0660079
19342,507115.299557,,504450.75237
19343,19118.4253037,,15435.457533
19344,225881.115081,,166161.587189
19345,58752.606999,,144687.881057
19346,59450.1215476,,10798.3977097
19347,255665.353294,,57197.2573591
19348,98241.5438295,,131321.124058
19349,153441.769116,,31023.4229714
19350,193664.081899,,177885.098578
19351,89087.3132952,,25471.6713407
19352,45212.4567439,,82180.5069204
19353,22419.0575744,,49633.605874
19354,69804.7380608,,49579.8758015
19355,109816.35401,,30282.1553689
19356,1527420.09153,,4990924.0256
19357,59738.2307198,,2481449.5098
19358,1319112.88215,,3412799.47294
19359,1919848.91157,,2686697.28596
19360,33991.9219679,,19361.0973392
19361,673032.917568,,1680960.00427
19362,981895.558921,,26719.794853
19363,1210336.68524,,691560.951854
19364,1201619.37315,,697853.042633
19365,8723.31208745,,61804.8449983
19366,24031.1574128,,26114.2809656
19367,2037336.42057,,30253.8491957
19368,2061361.57798,,65672.4469867
19369,600398.979604,,988357.007809
19370,612279.031905,,516688.733118
19371,228435.126317,,625385.089168
19372,186090.884589,,528642.531415
19373,414520.010906,,58608.3334746
19374,510308.102729,,99758.5926081
19375,357949.606747,,584278.185631
19376,275044.964554,,50150.2731973
19377,271803.247829,,318518.03115
19378,109460.313169,,115817.671091
19379,103729.485819,,49230.1785556
19380,77090.3386217,,39755.6986019
19381,49780.3302448,,22290.4504359
19382,80742.0240195,,4913.69679394
19383,47802.1460339,,61451.7126415
19384,170333.115524,,173602.776806
19385,680098.847562,,87547.1260122
19386,205595.793085,,130741.279212
19387,12150488.7197,,21393025.5962
19388,130640.407055,,74587.5495738
19389,971755.400919,,1043281.13528
19390,621655.582116,,562348.277033
19391,600338.086817,,198175.534738
19392,280384.552956,,212503.966885
19393,275047.547612,,143154.696481
19394,460138.113785,,509306.149408
19395,882204.867282,,468219.106232
19396,214352.784932,,391506.460077
19397,3622.04823806,,419726.757578
19398,97687.4284121,,16566.0911825
19399,93166.5818752,,142854.881694
19400,296570.457528,,90919.4279555
19401,460800.944574,,459615.79556
19402,147595.100017,,5639.75296266
19403,169338.861068,,79302.015176
19404,2696964.72423,,3630645.59146
19405,452323.105063,,914183.367409
19406,331926.536477,,163591.01989
19407,180082.183037,,187842.467773
19408,327043.593272,,161010.000756
19409,80627.9786764,,55499.4911478
19410,77475.9531019,,39200.9204161
19411,11672.4414135,,48357.2321846
19412,74921.3097091,,5564.56003267
19413,172036.282405,,45384.9186412
19414,61064.9370113,,69645.5787049
19415,187967.406031,,117317.876596
19416,117196.446248,,119476.284194
19417,106670.91612,,23765.0431288
19418,100380.171893,,47354.3391504
19419,658976.129749,,272252.4736
19420,558601.957856,,180311.278081
19421,565985.455673,,127611.347867
19422,499033.503369,,56992.10032
19423,123243.938553,,26751.2501526
19424,115572.0759,,38789.7712026
19425,9059.6015874,,8625.13438754
19426,12924.0095295,,69329.6255159
19427,350758.268549,,510368.93473
19428,137039.42772,,170423.413324
19429,75639.3075065,,37603.790903
19430,412164.388763,,659908.857525
19431,13863.1464444,,27578.0274148
19432,398307.242318,,730067.901213
19433,48495.2879784,,147764.518425
19434,440509.212817,,913701.992364
19435,1175851.92143,,1074031.50241
19436,1426280.03817,,1333051.24608
19437,240647.843263,,8463.33806071
19438,46034.4058575,,236349.598171
19439,224119.362205,,51179.5509326
19440,276037.972243,,127894.265688
19441,572807.678356,,353347.174221
19442,5561364.91515,,1566339.76257
19443,6891325.41488,,1387316.49776
19444,1229713.03668,,397463.402318
19445,5791362.48154,,1480733.60014
19446,908181.439061,,244016.278823
19447,520883.068318,,313686.300248
19448,949912.653018,,159710.355377
19449,815978.479249,,451718.87224
19450,114066.197071,,248024.069795
19451,788463.137256,,246118.831817
19452,334086.651823,,906980.054782
19453,111447.850255,,185718.574947
19454,222644.801568,,680024.043205
19455,458616.64046,,195282.100172
19456,1216989.07015,,285307.873535
19457,1289838.2429,,356924.09911
19458,1222415.6001,,316960.188678
19459,106317.228666,,2551.89854332
19460,152352.495981,,446354.724729
19461,258663.724647,,402639.515855
19462,3489480.10409,,804027.291943
19463,27227.4103022,,205331.53967
19464,83299.654994,,239625.816652
19465,95299.6520974,,1401.11732588
19466,60257.02818,,6519.61599558
19467,35048.6239174,,49697.9710906
19468,25544.1896104,,29120.186195
19469,60598.8135278,,123212.682734
19470,349067.557166,,490481.088766
19471,101298.962212,,329086.564198
19472,267995.003601,,267366.453142
19473,58769.429907,,25715.1914031
19474,58763.429907,,25522.1686895
19475,389761.70585,,330567.868159
19476,448519.135757,,403053.665582
19477,53145.1513774,,40512.1422289
19478,311090.957828,,234587.129375
19479,198966.378888,,64127.5270682
19480,23536.0750992,,51014.0453378
19481,45526.4824289,,17329.5881885
19482,22015.0000267,,16242.1847189
19483,66345.0119546,,13316.4977311
19484,52064.1959943,,45570.958706
19485,40012.6181919,,14232.5810594
19486,41645.4229756,,6291.30775802
19487,228046.39047,,110105.399318
19488,93369.9937471,,58712.7734194
19489,24884.6150915,,14903.0998144
19490,93061.2230212,,3912.85083642
19491,53081.4033764,,51832.6113371
19492,18730.5854214,,122652.244637
19493,38024.7950073,,4006.5286614
19494,14637.6904215,,54839.1087074
19495,198439.151808,,636832.123834
19496,198451.151808,,538876.96867
19497,93154.5818752,,41559.6762328
19498,91988.7773933,,27338.6077179
19499,33865.7526189,,19703.6327883
19500,38630.6510766,,72974.5719229
19501,12998.8856379,,6184.57514487
19502,73982.9465408,,45739.1158351
19503,166452.839712,,243941.663634
19504,104000.634201,,51597.2338224
19505,135939.412964,,99513.9171571
19506,55653.4763824,,34366.7619713
19507,297063.877362,,83191.7205113
19508,232142.469922,,259344.078611
19509,273436.322558,,77518.9686183
19510,260526.701813,,172864.154679
19511,255776.024726,,208860.315039
19512,176826.33034,,17153.0620821
19513,104733.394454,,138657.661506
19514,232473.806722,,34200.4376686
19515,237257.90503,,155343.516157
19516,72408.38455,,59157.8273022
19517,83035.2495899,,78341.4956576
19518,139910.091677,,99247.4876502
19519,37643.7861591,,69253.0134426
19520,104401.969931,,100526.549107
19521,439305.312312,,295402.316903
19522,44111.9432992,,45801.0752601
19523,1466679.18207,,887864.462081
19524,700540.806906,,492694.9507
19525,45107.7807564,,23455.9252041
19526,789415.478461,,409596.553869
19527,766856.640401,,1078876.23071
19528,137025.608146,,83985.7172086
19529,17517.8916462,,26392.404851
19530,131305.435246,,29844.7302348
19531,36163.5582973,,11246.4266026
19532,16065.2408203,,29443.4269849
19533,138995.18185,,101200.21811
19534,26486.9488205,,16642.6046839
19535,138728.695659,,129494.979213
19536,578576.066823,,187383.473284
19537,567005.632592,,186367.550637
19538,185738.693115,,164057.088041
19539,85974.6031989,,16435.6774876
19540,58397.4196274,,27698.844618
19541,209837.764845,,211314.23462
19542,18794.7328785,,49580.8970136
19543,191049.031966,,292517.076156
19544,40038.8644805,,12792.4192916
19545,87177.7152822,,15408.05185
19546,359351.002624,,589451.651634
19547,239035.938682,,168971.207254
19548,190001.787419,,219978.622806
19549,45849.442453,,6833.17662601
19550,475942.447253,,424552.383192
19551,881604.7288,,391716.919723
19552,63499.792639,,34188.8993002
19553,739870.99126,,193646.883443
19554,336647.940235,,385469.037295
19555,2768702.10377,,92413.9408549
19556,212091.549255,,867789.687926
19557,205773.689963,,25672.0390692
19558,2562922.41381,,114695.055784
19559,872.408560062,,4546.01702248
19560,45025.2407755,,8502.19666055
19561,7301.22314422,,277770.526939
19562,31871.2327762,,324197.678139
19563,162851.632825,,379761.150767
19564,42565.9685688,,197602.936898
19565,21821.5145167,,330057.495193
19566,50782.0,1.0,50850.0
19567,50782.0,1.0,50850.0
19568,543642.789816,,1066441.30873
19569,82031.3242182,,176001.590155
19570,109341.886174,,80975.3779934
19571,64375.4830855,,48395.0315315
19572,50782.0,1.0,50850.0
19573,516338.227861,,1357294.76812
19574,3384352.93458,,1417153.8934
19575,163958.262092,,513309.878675
19576,327578.484655,,16041.5751621
19577,25752.3087519,,2438642.23302
19578,57835.190654,,52635.5720703
19579,65980.1097615,,52814.1488539
19580,160845.61133,,31071.2531736
19581,188338.738202,,62361.9346086
19582,46917.1788153,,33504.5624615
19583,31508.7968914,,8853.59118704
19584,9584.99012266,,218856.8432
19585,57516.3717964,,5441.22351355
19586,54886.652017,,24829.8117773
19587,2623.71977939,,33210.2345423
19588,114445.169584,,55793.043949
19589,101241.266031,,22586.3643195
19590,53383.866317,,5484.12219908
19591,109318.656006,,19762.7688765
19592,126166.312305,,31857.5652315
19593,47467.992077,,73810.7585385
19594,26153.5055061,,56616.4875476
19595,76169.7942838,,74570.8383163
19596,152634.525983,,151430.880454
19597,189359.890255,,4701.48068271
19598,128218.85086,,48478.305527
19599,153355.300509,,40371.3820027
19600,318422.489762,,50372.9984238
19601,166085.184547,,94527.953646
19602,8858.32616453,,39141.7397384
19603,289368.710798,,58188.2187533
19604,1289012.25771,,1752375.97769
19605,710458.98631,,1084460.18417
19606,637059.867363,,1081329.08495
19607,775145.545887,,185505.653584
19608,1159221.48467,,1791541.32001
19609,125835.992872,,65038.4088468
19610,44554.4896953,,28429.1338785
19611,107794.281724,,29246.7705109
19612,159604.600459,,106132.875093
19613,67588.8866801,,53289.118547
19614,242803.877774,,153486.36134
19615,228256.322884,,124242.260565
19616,283956.010392,,535349.651825
19617,562465.568548,,343280.076186
19618,108104.043134,,100470.0881
19619,111740.542451,,34136.0861565
19620,68047.1337679,,76443.2489485
19621,41044.4279764,,9080.01693759
19622,369988.530462,,182959.975115
19623,324617.338985,,118556.838135
19624,136001.131143,,283801.714294
19625,348128.580823,,62884.7244657
19626,638692.006814,,465326.0147
19627,1054632.46185,,225305.276278
19628,60274.7433005,,41677.6034388
19629,298154.574176,,132901.047183
19630,57712.4346066,,83664.154389
19631,1875575.66351,,1371129.83472
19632,1738110.12384,,1402431.09793
19633,195171.974281,,145273.446981
19634,246065.884776,,579058.666739
19635,235518.917272,,57056.7465423
19636,117256.612886,,20106.0158731
19637,79468.9704438,,103620.352578
19638,614282.991564,,197750.543707
19639,95235.816115,,389837.382258
19640,308505.642163,,339567.099608
19641,8601681.45604,,861710.511228
19642,174369.922604,,252079.597168
19643,156897.389022,,385100.015037
19644,8619159.98962,,1328992.06452
19645,11027203.6821,,18836209.4843
19646,622126.112785,,234128.368249
19647,10506489.6847,,17992620.1878
19648,101418.115428,,659587.45652
19649,142464.104832,,178861.763861
19650,677412.069778,,3153565.98525
19651,43678.7370012,,18855.5351905
19652,217690.970686,,208713.189729
19653,161280.626111,,146652.282111
19654,139145.288507,,59944.5447298
19655,11785.4281336,,35334.8006407
19656,606517.548427,,199779.912631
19657,909255.620957,,671764.145353
19658,369969.477634,,432455.786185
19659,11874.0523011,,432513.121283
19660,1198378.62042,,2128916.87932
19661,170116.072862,,2140749.75853
19662,1069919.3315,,4156954.36986
19663,1280813.91597,,971945.846156
19664,41662.7839428,,73780.8173508
19665,15651.6075132,,26123.098445
19666,57320.391456,,4136.93446228
19667,78575.9057604,,212000.946763
19668,2776734.23562,,8485650.92464
19669,48510.3696839,,44443.8537587
19670,1194821.86675,,2237188.36678
19671,1477335.96824,,2461013.89267
19672,508754.27938,,427354.591232
19673,98371.7904032,,128940.297075
19674,6276761.95712,,6827347.98862
19675,6190661.84794,,6669452.65451
19676,8460286.98362,,10654798.6642
19677,8904418.03426,,10747977.276
19678,363671.967678,,243670.389871
19679,283017.651028,,181796.264125
19680,76684.4980179,,13639.5623455
19681,141641.750819,,43266.5514894
19682,126396.683306,,99001.0095798
19683,68251.1720277,,18597.0468214
19684,49261.936,,63280.5656405
19685,44383.1011807,,10636.9765438
19686,24911.3683351,,3495.09776515
19687,43737.8298436,,5553.35727225
19688,48457.4470181,,61345.203219
19689,110165.031879,,32350.6827087
19690,122986.932373,,81930.9981028
19691,49846.6456856,,3837.40084723
19692,7532.24304182,,4217.51501657
19693,40117.3780288,,52171.5078807
19694,102080.256798,,5302.32137549
19695,81750.113262,,144666.149174
19696,24499.8297496,,48415.9743863
19697,81744.113262,,94092.8845654
19698,211196.741834,,172258.184942
19699,240171.509985,,552548.066171
19700,476097.27073,,1535320.19
19701,125494.111681,,25426.8550888
19702,74951.8468831,,29210.7129817
19703,15553.00102,,6086.04433783
19704,163273.961,,9432.94967926
19705,926798.806751,,521156.224054
19706,181876.576754,,92907.8454449
19707,49381.0963552,,32005.4288473
19708,131846.179936,,102725.508602
19709,187638.510646,,967033.236413
19710,205823.560005,,341182.082203
19711,270888.310777,,160704.29002
19712,303419.98599,,150984.377489
19713,469194.497103,,454124.345805
19714,217369.834978,,28322.2086054
19715,277166.827436,,246056.043046
19716,420595.499316,,229524.384069
19717,48749.4918427,,118333.732005
19718,29825.837703,,19663.9933067
19719,64303.6374979,,21672.2909919
19720,119792.55605,,53462.5926036
19721,11879.2439432,,4522.49558302
19722,125225.203501,,28288.6407072
19723,221942.919682,,111209.75931
19724,86378.9592141,,57464.2166415
19725,99199.484896,,61860.8936105
19726,65460.7457996,,34754.6109975
