,seg_index,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
6158,6418,0,0,0,0,0,1,0,0,0,0,1
6159,6419,1,1,0,1,0,0,0,0,4,2,9
6160,6420,1,0,0,0,0,0,0,0,0,1,2
6161,6421,0,0,0,0,0,0,0,0,3,0,3
6162,6422,0,0,0,0,1,0,0,0,3,1,5
6163,6423,0,2,0,0,1,0,0,0,0,1,4
6164,6424,0,2,0,0,0,0,0,0,0,0,2
6165,6425,0,1,0,0,0,0,0,0,1,0,2
6166,6426,0,2,0,0,0,0,0,0,1,0,3
6167,6427,0,3,0,0,0,0,0,0,1,0,4
6168,6428,0,1,0,0,0,0,0,0,2,0,3
6169,6429,0,2,0,0,0,0,0,0,3,4,9
6170,6430,0,1,1,0,0,0,0,0,1,8,11
6171,6431,0,0,1,0,0,0,0,0,0,4,5
6172,6432,0,0,2,0,0,0,0,0,0,2,4
6173,6433,0,0,1,0,0,0,0,0,1,3,5
6174,6434,0,0,0,0,0,0,0,0,1,0,1
6175,6435,0,1,0,0,0,0,0,0,0,0,1
6176,6436,0,1,0,0,0,0,0,0,0,0,1
6177,6437,0,2,0,0,0,0,0,0,0,0,2
6178,6438,0,0,0,1,0,0,0,0,2,3,6
6179,6440,0,0,0,0,0,0,0,0,1,0,1
6180,6441,0,3,0,0,0,0,0,1,0,2,6
6181,6442,0,1,0,0,0,0,0,2,0,2,5
6182,6443,0,0,0,0,0,0,0,1,0,0,1
6183,6446,0,0,0,1,0,0,0,0,0,0,1
6184,6447,0,1,0,1,0,0,0,0,0,0,2
6185,6448,0,1,0,1,0,0,1,0,0,0,3
6186,6449,0,1,0,0,0,0,1,0,0,0,2
6187,6452,1,0,0,0,0,0,0,0,0,0,1
6188,6454,0,2,0,0,0,0,0,0,1,0,3
6189,6455,0,0,0,0,0,0,0,0,0,1,1
6190,6456,0,2,0,0,0,0,0,0,0,0,2
6191,6457,0,2,0,0,0,0,0,0,5,3,10
6192,6458,0,3,1,0,0,0,0,1,0,1,6
6193,6459,0,2,0,0,0,0,0,0,0,0,2
6194,6461,0,0,0,0,0,0,0,0,0,3,3
6195,6462,0,0,0,0,0,0,0,0,0,2,2
6196,6464,0,2,0,0,0,0,0,0,0,0,2
6197,6465,1,3,3,1,1,0,0,0,0,1,10
6198,6468,0,0,0,0,0,0,1,0,0,0,1
6199,6469,0,0,0,0,0,0,1,0,0,1,2
6200,6470,0,0,0,0,0,0,2,0,0,3,5
6201,6471,0,1,0,0,0,0,1,0,0,0,2
6202,6472,0,1,0,0,0,0,1,0,0,1,3
6203,6473,0,3,0,0,0,0,0,0,3,1,7
6204,6474,0,2,0,0,0,0,0,0,2,2,6
6205,6475,0,0,0,0,0,0,0,1,0,1,2
6206,6476,0,1,0,0,0,0,0,0,0,1,2
6207,6477,0,2,0,0,0,0,0,0,0,1,3
6208,6480,0,0,0,0,0,0,1,0,0,0,1
6209,6481,0,0,0,0,0,0,0,1,0,1,2
6210,6482,0,0,0,0,0,0,0,1,0,0,1
6211,6483,0,0,0,1,0,0,0,0,1,0,2
6212,6484,0,0,0,0,0,0,0,0,2,0,2
6213,6485,0,0,0,0,0,0,0,0,2,0,2
6214,6486,0,0,0,1,0,0,0,0,2,0,3
6215,6487,0,0,2,1,1,0,0,0,2,0,6
6216,6488,0,0,1,1,0,0,0,0,1,5,8
6217,6489,0,1,0,0,0,0,1,0,0,0,2
6218,6490,0,0,0,0,0,0,0,0,0,0,0
6219,6491,0,0,0,0,0,0,0,0,0,0,0
6220,6492,0,0,0,1,0,0,0,0,0,0,1
6221,6493,0,1,0,1,0,0,0,0,0,1,3
6222,6494,0,2,0,1,0,0,0,0,0,1,4
6223,6495,0,1,0,1,0,0,0,0,0,1,3
6224,6496,0,1,0,2,0,0,0,0,0,1,4
6225,6498,0,0,0,0,0,0,0,0,2,0,2
6226,6499,0,0,0,0,0,0,0,0,2,0,2
6227,6500,0,0,0,0,0,0,0,0,1,0,1
6228,6501,0,1,0,0,0,0,0,0,1,0,2
6229,6502,0,0,1,1,0,0,0,0,2,1,5
6230,6503,0,0,0,1,0,0,0,0,2,0,3
6231,6504,0,0,0,0,0,0,0,0,3,0,3
6232,6505,0,1,1,0,1,0,0,0,4,2,9
6233,6506,0,0,2,0,0,0,0,0,1,0,3
6234,6507,0,0,0,1,0,0,1,0,2,0,4
6235,6508,0,0,0,1,0,1,2,0,2,2,8
6236,6509,0,1,0,0,0,0,1,0,2,2,6
6237,6510,0,0,0,0,0,0,0,0,2,4,6
6238,6511,0,1,0,0,0,0,0,0,0,4,5
6239,6512,0,1,0,0,0,0,0,0,0,1,2
6240,6513,0,1,0,0,0,0,0,0,0,1,2
6241,6514,0,1,0,0,0,0,0,0,0,1,2
6242,6515,0,3,0,1,0,0,0,0,4,0,8
6243,6519,0,1,0,0,0,0,0,0,1,0,2
6244,6520,0,1,0,0,0,0,0,0,2,0,3
6245,6521,0,1,0,0,0,0,0,0,1,0,2
6246,6522,0,0,0,0,0,0,0,0,0,1,1
6247,6523,0,0,0,0,0,0,0,0,0,1,1
6248,6529,0,2,0,0,0,0,0,0,0,0,2
6249,6530,0,2,0,0,0,0,0,0,1,1,4
6250,6531,0,0,0,1,0,0,1,0,2,3,7
6251,6532,0,2,0,1,0,0,0,0,1,0,4
6252,6533,0,2,2,1,1,2,1,2,1,3,15
6253,6534,0,0,0,0,0,0,4,0,4,0,8
6254,6535,0,1,0,0,0,0,0,0,0,0,1
6255,6536,0,1,0,0,0,0,0,1,0,0,2
6256,6537,0,0,0,0,0,0,0,2,0,0,2
6257,6538,0,0,0,0,0,0,0,1,0,0,1
6258,6539,0,1,0,0,0,0,0,0,0,0,1
6259,6540,0,2,0,0,0,0,2,0,0,0,4
6260,6541,0,0,0,0,0,0,2,0,0,0,2
6261,6542,0,0,0,0,0,0,1,0,0,0,1
6262,6543,0,2,0,0,0,0,1,0,0,0,3
6263,6544,0,3,1,0,0,0,0,0,0,4,8
6264,6548,0,1,0,0,0,0,0,0,0,1,2
6265,6549,0,0,0,0,0,0,0,0,1,0,1
6266,6551,0,1,0,0,0,0,0,0,1,0,2
6267,6552,0,1,0,0,0,0,0,0,1,0,2
6268,6553,0,0,0,1,0,0,0,0,0,0,1
6269,6554,0,2,0,1,0,0,0,0,0,0,3
6270,6555,0,0,0,0,0,0,0,0,0,2,2
6271,6557,0,0,0,0,0,0,0,0,3,1,4
6272,6558,0,0,0,0,0,1,0,0,3,0,4
6273,6559,0,0,0,0,0,1,0,0,2,0,3
6274,6560,0,2,0,0,0,0,0,0,0,0,2
6275,6561,0,1,0,0,0,1,0,1,4,2,9
6276,6562,0,1,0,0,0,0,2,0,1,1,5
6277,6563,0,2,0,0,0,0,0,0,1,0,3
6278,6564,0,3,0,0,0,0,0,0,3,0,6
6279,6565,0,4,0,0,0,0,0,0,3,2,9
6280,6566,0,1,2,0,1,0,0,0,1,5,10
6281,6568,0,1,0,0,0,0,0,0,0,0,1
6282,6569,0,1,0,0,0,0,0,1,0,0,2
6283,6570,0,0,0,0,0,0,0,0,0,2,2
6284,6571,0,2,0,0,0,0,0,0,0,2,4
6285,6572,0,1,0,0,0,0,0,0,0,0,1
6286,6573,0,1,0,0,0,0,0,0,0,0,1
6287,6575,0,2,0,0,1,0,0,0,0,3,6
6288,6576,0,2,0,0,1,0,0,0,0,2,5
6289,6577,0,1,0,0,0,0,0,0,0,0,1
6290,6578,0,1,1,1,0,0,0,0,1,0,4
6291,6579,0,1,0,1,0,0,0,0,3,0,5
6292,6580,0,1,0,0,0,0,0,0,1,0,2
6293,6584,0,0,0,0,0,0,1,0,0,4,5
6294,6585,0,0,0,0,0,0,0,0,0,4,4
6295,6587,0,3,0,0,0,0,0,0,0,0,3
6296,6588,0,4,0,0,0,0,0,0,0,1,5
6297,6592,0,0,1,0,0,0,0,0,0,1,2
6298,6593,0,1,0,0,0,0,0,0,0,0,1
6299,6594,0,3,0,0,0,0,0,0,0,0,3
6300,6595,0,2,0,0,0,0,0,0,0,0,2
6301,6596,0,0,0,0,0,0,0,0,1,0,1
6302,6597,0,0,0,0,0,0,0,0,1,0,1
6303,6601,0,0,0,0,0,0,0,0,0,1,1
6304,6604,0,1,0,0,0,0,0,0,3,1,5
6305,6606,0,0,0,0,0,0,1,0,0,1,2
6306,6607,0,0,0,0,0,0,1,0,0,1,2
6307,6608,0,0,0,0,0,0,1,0,0,1,2
6308,6609,0,0,0,0,0,0,1,0,0,1,2
6309,6610,0,0,0,0,0,0,1,0,0,1,2
6310,6611,0,3,0,0,0,0,1,0,1,0,5
6311,6612,0,0,0,0,0,0,1,0,0,1,2
6312,6613,0,2,0,0,0,0,1,0,0,3,6
6313,6614,0,0,0,0,0,0,0,0,0,1,1
6314,6615,0,0,0,0,0,0,0,0,0,1,1
6315,6616,0,0,0,0,0,1,0,0,2,3,6
6316,6617,0,0,0,0,0,1,0,0,2,0,3
6317,6619,0,0,0,0,0,0,0,0,2,0,2
6318,6620,0,0,0,0,0,0,0,0,2,0,2
6319,6621,0,1,0,0,0,0,0,0,2,0,3
6320,6622,0,0,1,0,0,0,0,0,3,3,7
6321,6623,0,0,2,0,0,0,0,0,2,3,7
6322,6624,0,0,0,0,0,0,0,0,2,1,3
6323,6625,0,0,0,1,0,0,0,0,2,1,4
6324,6626,0,0,0,1,0,0,0,0,2,1,4
6325,6627,0,1,0,0,0,0,0,0,3,0,4
6326,6628,0,1,0,0,0,0,0,0,3,0,4
6327,6629,1,1,0,3,0,0,0,0,6,2,13
6328,6630,1,1,0,1,0,0,0,0,5,3,11
6329,6631,0,2,0,1,0,0,0,0,2,3,8
6330,6632,0,0,0,1,0,0,0,0,2,1,4
6331,6633,0,0,0,0,0,0,0,0,2,1,3
6332,6634,1,0,0,1,0,0,0,0,0,0,2
6333,6635,1,0,0,0,0,0,0,0,0,0,1
6334,6637,0,2,0,0,0,0,0,0,0,0,2
6335,6638,0,2,0,0,0,0,0,0,0,0,2
6336,6641,0,0,0,0,0,0,0,1,4,1,6
6337,6642,0,0,0,0,0,0,0,0,4,0,4
6338,6644,0,0,0,0,0,0,0,0,0,1,1
6339,6645,0,2,1,3,3,0,0,0,19,5,33
6340,6646,0,1,0,9,2,0,0,0,15,3,30
6341,6647,1,1,0,2,2,0,1,0,12,1,20
6342,6648,1,3,1,1,1,0,1,0,8,1,17
6343,6649,0,1,0,4,0,0,0,1,14,1,21
6344,6650,0,1,0,4,0,0,0,1,13,3,22
6345,6651,0,2,0,0,0,0,0,0,0,0,2
6346,6652,0,3,0,0,0,0,0,0,0,0,3
6347,6653,0,0,0,1,1,1,0,1,0,6,10
6348,6656,0,2,1,0,3,0,0,1,0,3,10
6349,6657,0,0,1,1,0,0,0,0,1,5,8
6350,6658,0,2,1,0,0,0,0,0,0,0,3
6351,6659,0,4,0,0,1,0,0,3,0,5,13
6352,6660,0,0,0,0,0,0,0,0,0,3,3
6353,6661,0,1,0,0,0,0,0,0,0,3,4
6354,6663,0,1,0,0,0,0,0,0,0,0,1
6355,6664,0,2,0,0,0,0,0,0,0,0,2
6356,6665,0,0,0,0,0,0,0,0,1,0,1
6357,6666,0,0,0,0,0,0,0,0,1,0,1
6358,6668,0,1,0,0,0,0,0,0,0,1,2
6359,6669,0,1,0,0,0,0,0,0,0,0,1
6360,6670,0,0,0,0,0,0,0,1,3,1,5
6361,6671,0,0,0,0,0,0,0,1,0,0,1
6362,6672,0,1,0,1,0,0,0,1,0,0,3
6363,6673,0,2,0,0,0,0,0,0,0,2,4
6364,6674,0,5,0,0,0,0,0,0,0,1,6
6365,6675,0,9,0,0,0,0,0,0,1,0,10
6366,6676,0,0,0,0,0,0,0,0,0,1,1
6367,6677,0,0,0,0,0,0,0,0,0,2,2
6368,6678,0,1,0,0,0,0,0,0,0,0,1
6369,6679,0,1,0,0,0,0,0,0,0,0,1
6370,6680,0,1,0,0,0,0,0,0,0,0,1
6371,6682,0,0,0,0,0,0,0,0,0,1,1
6372,6683,0,2,0,0,0,0,0,1,0,0,3
6373,6684,0,3,0,0,0,0,0,0,1,1,5
6374,6685,0,0,0,0,0,0,0,0,2,0,2
6375,6686,0,0,0,0,0,0,0,1,2,0,3
6376,6687,0,1,1,2,0,0,0,2,2,1,9
6377,6688,0,0,0,1,0,0,0,1,4,1,7
6378,6689,0,0,0,0,0,0,0,1,4,0,5
6379,6690,0,0,0,0,0,0,0,0,2,0,2
6380,6691,0,0,0,0,0,0,0,0,1,0,1
6381,6692,0,1,0,0,0,0,0,0,1,0,2
6382,6693,0,2,0,0,0,0,0,1,2,0,5
6383,6694,0,2,0,0,0,0,0,1,2,0,5
6384,6695,0,1,0,0,0,0,0,0,1,0,2
6385,6696,0,1,0,0,0,0,0,0,2,0,3
6386,6697,0,1,0,0,0,0,0,0,6,0,7
6387,6698,0,0,0,1,0,0,0,0,3,1,5
6388,6699,0,1,0,0,0,0,0,0,2,0,3
6389,6700,0,0,0,0,0,0,0,1,0,6,7
6390,6702,0,1,0,3,0,0,0,4,8,0,16
6391,6703,0,1,0,4,0,0,0,0,6,0,11
6392,6704,0,3,0,0,1,0,0,2,10,3,19
6393,6705,0,0,1,0,1,0,0,0,7,6,15
6394,6706,0,0,1,0,0,1,0,0,3,8,13
6395,6707,0,0,0,0,0,0,0,0,2,1,3
6396,6708,0,0,3,0,1,0,0,0,5,1,10
6397,6709,0,0,3,0,1,0,1,0,6,1,12
6398,6710,0,0,0,0,0,0,0,1,3,0,4
6399,6711,0,2,0,1,0,0,0,1,1,2,7
6400,6712,0,1,0,0,0,0,0,0,1,3,5
6401,6713,0,0,0,0,0,0,0,0,1,0,1
6402,6714,0,2,0,0,0,0,0,0,2,1,5
6403,6715,0,2,0,0,0,0,0,0,2,1,5
6404,6716,0,1,2,0,0,0,0,0,3,1,7
6405,6717,0,0,1,0,0,0,0,0,5,4,10
6406,6718,0,0,0,0,0,0,0,0,6,2,8
6407,6719,0,0,0,0,0,0,0,0,5,1,6
6408,6720,0,2,0,0,0,0,0,0,0,0,2
6409,6721,0,1,0,0,0,0,0,0,0,0,1
6410,6722,0,1,1,1,0,0,0,0,0,3,6
6411,6723,0,2,0,1,0,0,0,0,0,3,6
6412,6724,0,1,0,0,0,0,0,0,0,0,1
6413,6725,0,0,1,1,0,0,0,0,4,0,6
6414,6726,0,0,0,0,0,0,0,0,1,0,1
6415,6727,0,1,0,0,0,0,0,0,0,0,1
6416,6729,0,1,1,0,0,0,0,0,0,0,2
6417,6731,0,1,0,0,0,0,0,0,0,0,1
6418,6732,0,1,0,0,0,0,0,0,0,0,1
6419,6733,0,1,0,0,0,0,0,0,0,0,1
6420,6734,0,1,0,0,0,0,0,0,0,0,1
6421,6735,0,0,0,0,0,0,0,0,0,0,0
6422,6736,0,0,0,0,0,0,0,2,0,2,4
6423,6737,0,0,0,0,0,0,0,0,0,3,3
6424,6738,0,0,0,0,0,0,0,0,0,1,1
6425,6739,0,0,0,0,0,0,0,0,0,1,1
6426,6740,0,0,0,0,0,0,1,1,0,0,2
6427,6742,0,3,0,0,0,0,0,0,1,0,4
6428,6743,0,2,0,1,0,0,0,0,1,1,5
6429,6744,0,0,0,1,0,0,0,1,0,3,5
6430,6745,0,0,0,0,0,0,0,0,0,2,2
6431,6746,0,0,0,0,0,0,0,0,0,1,1
6432,6748,0,0,0,0,0,0,0,1,1,2,4
6433,6749,0,2,0,0,0,0,0,0,0,0,2
6434,6750,0,2,0,0,0,0,0,0,0,0,2
6435,6753,0,3,1,0,0,0,0,0,5,2,11
6436,6754,0,2,0,0,0,0,0,0,2,1,5
6437,6755,0,2,0,0,0,0,0,0,2,1,5
6438,6756,0,1,1,0,0,0,0,0,0,1,3
6439,6757,0,0,0,0,0,0,0,1,0,0,1
6440,6758,0,1,0,0,0,0,0,0,0,0,1
6441,6759,0,1,3,0,2,1,0,1,0,6,14
6442,6760,0,0,0,0,0,0,0,0,0,7,7
6443,6761,0,0,0,0,0,0,0,0,2,0,2
6444,6762,0,0,0,0,0,0,0,0,1,0,1
6445,6764,0,0,0,1,0,0,0,0,1,0,2
6446,6765,0,0,0,1,0,0,0,0,2,0,3
6447,6766,0,0,0,1,0,0,0,0,2,0,3
6448,6767,0,0,0,1,0,0,0,0,2,0,3
6449,6768,0,0,0,0,0,0,0,0,2,0,2
6450,6769,0,2,0,0,0,0,0,0,1,0,3
6451,6770,0,1,0,0,0,0,0,0,0,0,1
6452,6771,0,0,0,0,0,0,0,0,4,0,4
6453,6772,0,0,0,0,0,0,0,1,5,1,7
6454,6773,0,1,0,0,0,0,0,1,5,1,8
6455,6774,0,1,0,0,0,0,0,0,3,3,7
6456,6775,0,1,0,0,0,0,0,0,5,1,7
6457,6776,0,2,0,0,0,0,0,0,7,0,9
6458,6777,0,6,0,0,0,0,0,0,7,1,14
6459,6778,1,0,0,0,0,0,0,1,0,1,3
6460,6779,0,2,0,0,0,0,0,0,2,2,6
6461,6780,0,1,0,0,0,0,0,0,2,0,3
6462,6782,0,0,0,0,0,0,0,0,0,1,1
6463,6783,0,0,0,0,0,0,0,0,1,0,1
6464,6784,0,2,0,0,0,0,0,0,0,0,2
6465,6785,0,0,0,0,0,0,1,0,0,2,3
6466,6786,0,1,0,0,0,0,0,0,0,0,1
6467,6787,0,1,0,0,0,0,0,0,0,1,2
6468,6789,0,0,0,1,0,0,0,0,0,2,3
6469,6790,0,1,0,0,0,0,0,0,0,1,2
6470,6791,0,1,0,0,0,0,0,0,0,0,1
6471,6792,0,1,0,0,0,0,0,0,0,0,1
6472,6793,0,3,0,0,0,0,0,0,0,0,3
6473,6794,0,1,0,0,0,0,0,0,0,6,7
6474,6795,0,0,0,0,0,0,0,0,0,1,1
6475,6796,0,2,0,0,0,0,0,0,0,1,3
6476,6797,0,1,0,0,0,0,0,0,0,0,1
6477,6798,0,0,0,0,0,0,1,0,0,0,1
6478,6799,0,0,0,0,0,0,0,0,0,1,1
6479,6800,0,0,0,0,0,0,1,0,0,0,1
6480,6801,0,1,0,0,0,0,1,0,0,2,4
6481,6802,0,2,0,0,0,0,0,0,0,0,2
6482,6803,0,0,0,0,0,0,0,0,4,0,4
6483,6804,0,0,0,0,0,0,0,0,3,0,3
6484,6805,0,8,0,0,0,0,0,0,1,0,9
6485,6806,0,7,0,0,0,0,0,0,1,0,8
6486,6807,0,0,0,0,0,0,0,0,0,2,2
6487,6808,0,1,0,0,0,0,0,0,0,0,1
6488,6811,0,0,0,0,0,0,0,0,0,1,1
6489,6813,0,1,0,0,0,0,0,0,1,0,2
6490,6814,0,1,0,0,0,0,0,0,0,1,2
6491,6815,0,1,0,0,0,0,0,0,0,3,4
6492,6816,0,0,0,0,0,0,0,0,0,1,1
6493,6818,0,1,0,0,0,0,0,0,0,0,1
6494,6822,0,0,0,0,0,0,0,0,0,1,1
6495,6823,0,1,0,0,0,0,0,1,0,2,4
6496,6824,0,0,0,0,0,0,1,0,0,0,1
6497,6829,0,1,0,0,0,0,0,0,0,0,1
6498,6830,0,1,0,0,0,0,0,0,5,1,7
6499,6831,0,0,0,0,0,0,0,0,5,1,6
6500,6832,0,0,0,0,0,0,0,0,1,0,1
6501,6833,0,0,0,0,0,0,0,0,1,0,1
6502,6834,0,0,0,0,0,0,0,1,1,0,2
6503,6835,0,0,0,1,0,0,0,1,0,6,8
6504,6836,0,0,0,0,0,0,0,1,0,2,3
6505,6837,0,1,0,0,0,0,0,0,0,0,1
6506,6840,0,0,1,1,1,0,0,0,3,2,8
6507,6841,0,0,0,0,0,0,0,0,1,2,3
6508,6844,0,0,0,1,0,0,0,0,0,1,2
6509,6845,0,1,2,1,0,0,0,0,0,2,6
6510,6846,0,1,1,0,0,0,0,0,0,1,3
6511,6847,0,2,0,0,1,0,0,0,2,1,6
6512,6848,0,0,0,0,0,0,0,0,1,1,2
6513,6849,0,3,0,0,0,0,0,1,0,2,6
6514,6850,0,1,0,1,0,0,0,0,0,13,15
6515,6851,0,0,2,2,0,0,1,0,2,0,7
6516,6852,0,1,0,1,0,0,0,0,3,0,5
6517,6853,0,1,0,0,0,0,0,0,4,0,5
6518,6854,0,0,0,0,0,0,0,0,3,0,3
6519,6855,0,0,0,0,0,0,0,0,3,0,3
6520,6856,0,1,0,0,0,0,0,0,3,0,4
6521,6857,0,1,0,0,0,0,0,0,0,5,6
6522,6858,0,1,0,0,0,0,0,0,0,2,3
6523,6859,0,2,0,0,0,0,0,0,0,4,6
6524,6860,0,0,0,0,0,0,1,0,0,1,2
6525,6861,0,0,1,1,0,0,0,0,0,1,3
6526,6862,0,0,0,0,0,0,0,0,3,0,3
6527,6863,0,0,0,0,0,0,0,0,3,0,3
6528,6864,0,0,1,0,0,0,0,0,3,0,4
6529,6865,0,0,1,0,0,0,0,1,3,0,5
6530,6866,0,0,0,1,0,0,0,1,3,0,5
6531,6867,0,3,1,0,0,0,0,1,5,6,16
6532,6868,0,0,2,1,0,0,0,0,6,4,13
6533,6869,0,0,3,2,1,0,0,0,5,4,15
6534,6872,0,0,0,0,0,0,1,0,0,0,1
6535,6873,0,0,0,0,0,0,1,0,0,0,1
6536,6874,0,0,0,0,0,0,0,0,2,0,2
6537,6875,0,3,0,1,0,0,1,0,11,7,23
6538,6876,0,1,0,1,0,0,3,0,4,0,9
6539,6877,0,3,0,3,0,0,1,0,4,2,13
6540,6878,0,3,0,2,0,0,0,0,9,0,14
6541,6879,0,3,0,0,0,0,0,0,12,0,15
6542,6880,0,2,0,2,0,0,0,0,8,0,12
6543,6881,0,0,0,1,0,1,1,0,4,0,7
6544,6882,0,0,0,0,0,1,0,0,8,0,9
6545,6883,0,0,0,1,0,0,0,0,8,0,9
6546,6884,0,0,0,0,0,0,0,0,8,0,8
6547,6885,0,1,0,0,0,0,0,0,9,0,10
6548,6886,0,2,0,0,0,0,0,0,10,0,12
6549,6887,0,0,0,0,0,0,0,0,1,0,1
6550,6889,0,0,0,0,0,0,0,0,1,0,1
6551,6890,0,0,0,0,0,0,0,0,1,0,1
6552,6891,0,0,0,0,0,0,0,0,1,0,1
6553,6892,0,0,0,0,0,0,0,0,1,0,1
6554,6893,0,0,0,0,0,0,0,0,1,0,1
6555,6894,0,0,0,0,0,0,0,0,2,1,3
6556,6895,0,2,1,0,0,0,0,0,1,0,4
6557,6896,0,2,0,0,0,0,0,0,1,0,3
6558,6897,0,3,0,0,0,0,0,0,1,0,4
6559,6899,0,0,0,0,0,0,0,1,0,0,1
6560,6901,0,0,0,0,0,0,0,0,1,0,1
6561,6902,0,0,0,0,0,0,0,0,2,0,2
6562,6903,0,0,0,1,0,0,0,0,1,0,2
6563,6905,0,0,2,0,1,0,3,0,11,3,20
6564,6909,0,4,0,0,0,0,0,1,4,0,9
6565,6910,0,6,0,1,0,0,0,1,3,0,11
6566,6911,0,4,0,1,0,0,0,1,3,0,9
6567,6912,0,2,0,0,0,0,0,1,4,0,7
6568,6913,0,4,1,7,0,0,1,0,0,5,18
6569,6914,1,1,0,0,0,0,0,0,6,0,8
6570,6915,0,1,0,0,0,0,0,0,2,0,3
6571,6916,0,0,0,0,0,0,0,0,1,1,2
6572,6917,0,0,0,0,0,0,0,0,2,1,3
6573,6918,0,0,1,0,0,0,0,0,1,0,2
6574,6919,0,0,1,0,1,0,0,0,0,0,2
6575,6920,0,1,5,0,1,0,0,0,2,3,12
6576,6921,0,3,0,0,0,0,0,0,3,3,9
6577,6922,0,3,0,0,0,0,0,0,4,3,10
6578,6923,0,3,5,0,1,0,0,0,2,2,13
6579,6924,1,3,8,4,6,0,0,1,3,3,29
6580,6925,0,0,8,4,9,0,0,1,5,6,33
6581,6926,0,0,5,0,1,0,0,0,9,3,18
6582,6927,0,1,6,6,4,5,0,1,8,4,35
6583,6928,0,0,6,8,3,0,0,1,3,6,27
6584,6929,0,2,12,3,2,0,1,0,4,9,33
6585,6930,3,3,7,1,5,0,0,0,5,6,30
6586,6931,3,3,11,3,6,0,0,0,7,3,36
6587,6932,0,2,7,9,2,0,1,2,6,8,37
6588,6933,0,1,1,13,1,0,0,1,5,3,25
6589,6934,1,0,8,7,0,0,0,0,5,8,29
6590,6935,0,1,11,6,7,0,0,0,11,7,43
6591,6936,0,1,21,6,13,0,0,0,14,5,60
6592,6937,0,4,5,2,5,0,1,0,14,4,35
6593,6938,2,2,6,2,4,0,0,0,13,5,34
6594,6939,0,0,2,0,1,0,0,1,12,1,17
6595,6940,0,1,3,0,1,0,0,1,13,0,19
6596,6941,0,0,1,0,0,1,0,0,12,0,14
6597,6942,0,0,0,0,0,1,0,0,7,0,8
6598,6943,0,2,0,0,0,0,0,0,4,0,6
6599,6944,0,2,0,0,0,0,0,1,4,0,7
6600,6945,0,1,0,0,1,0,0,1,4,1,8
6601,6946,0,1,2,0,1,0,0,1,3,3,11
6602,6947,0,3,2,0,1,0,0,1,3,2,12
6603,6948,0,1,0,0,0,0,0,0,0,0,1
6604,6949,0,1,0,0,0,0,0,0,0,0,1
6605,6950,0,0,0,0,0,0,0,0,1,0,1
6606,6951,0,0,0,0,0,0,0,0,0,1,1
6607,6952,0,1,0,0,0,0,0,0,0,0,1
6608,6953,0,1,0,0,0,0,1,0,0,0,2
6609,6954,0,1,0,0,0,0,0,0,0,0,1
6610,6955,0,3,0,0,0,0,0,0,0,0,3
6611,6956,0,2,0,0,0,0,0,0,1,0,3
6612,6957,0,0,0,1,0,0,1,0,3,0,5
6613,6958,0,0,0,0,0,0,0,0,0,0,0
6614,6959,0,0,0,0,0,0,0,0,0,0,0
6615,6962,0,0,0,0,0,0,0,0,0,0,0
6616,6963,0,1,0,0,1,1,0,0,0,0,3
6617,6965,0,0,0,0,0,1,0,0,0,0,1
6618,6966,0,0,0,1,1,1,0,0,6,4,13
6619,6967,0,0,0,0,0,0,0,0,1,0,1
6620,6968,0,1,0,0,0,0,0,0,1,0,2
6621,6969,0,1,0,0,0,0,0,0,2,0,3
6622,6970,0,2,0,0,0,0,0,0,3,1,6
6623,6971,0,0,0,0,1,0,0,0,0,0,1
6624,6973,0,1,0,0,0,0,0,1,0,0,2
6625,6974,0,4,1,0,0,0,0,3,0,0,8
6626,6975,0,3,2,0,0,0,0,2,0,0,7
6627,6976,0,1,1,0,0,1,0,0,0,0,3
6628,6977,0,0,1,1,0,1,0,0,2,2,7
6629,6978,0,0,0,0,3,0,4,0,1,0,8
6630,6980,0,3,0,0,0,0,0,0,1,0,4
6631,6981,0,1,0,0,0,0,0,0,5,0,6
6632,6982,0,1,0,0,0,0,0,0,6,0,7
6633,6983,0,0,0,0,0,0,0,1,6,0,7
6634,6984,0,1,0,1,0,2,0,0,2,1,7
6635,6985,0,0,3,4,1,2,0,1,3,6,20
6636,6986,0,1,1,2,0,1,0,1,3,4,13
6637,6987,0,0,1,0,0,0,0,0,8,4,13
6638,6988,0,0,1,0,0,0,1,0,2,2,6
6639,6989,0,5,0,0,0,0,0,0,8,0,13
6640,6990,0,4,0,0,0,0,0,0,1,0,5
6641,6991,0,1,0,0,0,0,0,0,1,0,2
6642,6994,0,1,0,0,0,0,0,0,0,0,1
6643,6995,0,1,0,0,0,0,0,0,0,0,1
6644,6996,0,1,0,0,0,0,0,0,2,0,3
6645,6997,0,1,0,0,0,0,1,0,0,0,2
6646,6998,0,1,0,0,0,0,1,0,0,0,2
6647,6999,0,1,0,0,0,0,1,0,1,0,3
6648,7007,0,2,0,0,0,0,0,0,0,0,2
6649,7008,0,1,0,1,0,1,0,0,9,3,15
6650,7009,0,2,1,1,0,0,0,0,4,1,9
6651,7010,0,0,0,1,1,0,1,0,7,0,10
6652,7011,0,1,0,2,2,0,0,0,14,0,19
6653,7012,0,1,0,1,0,0,0,0,10,0,12
6654,7013,0,1,0,0,0,0,0,0,10,0,11
6655,7014,0,4,0,0,0,0,0,0,2,1,7
